Participant,Window,no_back,two_back
109,41,48.917623474249375,59.130165137314314
109,42,47.38294070405023,51.577729272592244
109,43,45.871042275808904,52.9901972974626
109,44,50.69384245313081,58.368031338244464
109,45,61.72699677520797,60.5538586228751
109,46,65.40683462063305,62.57672827525428
109,47,68.0084564811589,63.30913379553681
109,48,66.7307053125985,56.783906430963405
109,49,64.43033727009308,49.35045616642956
109,50,63.29571984971918,48.53774048696261
109,51,56.19048077891307,46.9468827751986
109,52,50.94779808946344,46.619796592714295
109,53,55.46152675008824,47.37496643313323
109,54,66.66094478077592,59.57683736223333
109,55,73.39368565391072,66.30939620550114
109,56,78.16828872448338,69.3186762652665
109,57,77.96890622053327,67.6259356908174
109,58,73.52532410875217,61.85714732744071
109,59,65.6528324627338,66.70242742949237
109,60,60.280775447071974,67.88098577084483
109,61,69.72873694206032,71.65110577556719
109,62,68.01361068504713,73.64467549238759
109,63,72.27627061222461,69.32866160006365
109,64,76.31993590789635,90.13111529024992
109,65,126.30139541594774,97.97528123059755
109,66,124.68124824391798,91.67710126539303
109,67,120.43336755655525,85.02725261312582
109,68,113.77017994381191,70.33803440332385
109,69,111.05399773415374,60.500873010824286
109,70,69.41594191464037,61.10870092488531
109,71,54.17486394938449,55.91060356412709
109,72,50.07858894902688,79.72546379683689
110,0,54.21525713212051,81.28376961423847
110,1,56.42654670728248,71.69161824808052
110,2,59.51739529293561,57.33024747907286
110,3,59.2333525698026,45.896042826010415
110,4,53.661925683296,46.591138860500735
110,5,63.928092709355745,64.10522047750145
110,6,71.07411350244044,75.48906620251496
110,7,73.28465115233662,78.44294783082314
110,8,67.93937100946363,80.5785852052972
110,9,67.66818402846741,79.97305336566066
110,10,60.159435893688794,68.99763317337758
110,11,67.66204847431453,59.84544016361663
110,12,68.17539569118019,54.211297913785714
110,13,68.18321715060533,63.29063933797178
110,14,64.9368441777358,78.95622259876498
110,15,60.75016265253629,75.83602674163143
110,16,55.1455671131387,68.85710167843995
110,17,55.339810040854445,56.8614785551683
110,18,55.574336275240405,56.780608863461154
110,19,57.238646741200824,53.520255737359
110,20,64.31357783209424,52.50565456580266
110,21,67.35102770404879,48.110213649866154
110,22,67.61138226555225,46.17465910564256
110,23,67.71054518555952,44.19458292827747
110,24,62.74799617030677,43.46090057245
110,25,64.7937745034057,68.29250562397203
110,26,63.521241256262776,73.85715841985139
110,27,64.80619360868698,72.85342847646746
110,28,67.37543888456146,70.62127997740657
110,29,67.66242398285316,62.510493091155475
110,30,58.87743583908048,54.19981875732609
110,31,54.63690964024626,46.618872636413954
110,32,49.50874290378861,47.51097890228668
110,33,47.71265149642047,47.029950368112814
110,34,49.16448850955095,48.88450613714767
110,35,54.45087420144263,57.202546858421584
110,36,54.53288332693939,61.18685162270495
110,37,56.96064136465841,62.272400707086234
110,38,63.50725853339662,59.978323208719864
110,39,69.72658044842318,52.67712406246203
110,40,63.84023063050339,51.50440969997397
110,41,54.83979062711174,55.36377817216399
110,42,59.43866107787998,55.37680748636698
110,43,76.68350252547302,55.58856261997866
110,44,77.89399612839492,55.97142372133739
110,45,75.9232704753524,59.15784431326859
110,46,63.81243480365157,59.21287755558094
110,47,56.69244991056149,54.601568289499134
110,48,56.1541460887869,52.5663966042015
110,49,52.516868989702886,52.07009317486128
110,50,51.79706858630818,49.64543005421828
110,51,55.53143915572643,46.80632984293495
110,52,55.24151724509267,44.19404489061314
110,53,56.065698015769065,43.37998078774984
110,54,72.55869830789833,64.19884946431903
110,55,79.86392907430267,73.72804136702753
110,56,78.08597935810424,72.9390376786238
110,57,68.44044220578566,71.53445213577866
110,58,66.5992712924428,64.66035417406984
110,59,61.25903836277091,55.60338311483328
110,60,55.86483705241942,47.585126773592044
110,61,50.66709246353996,46.96278746861396
110,62,47.11421517901945,47.70358709107241
110,63,46.870112713490336,45.980649778795566
110,64,53.4295016964535,101.28310736707222
110,65,55.78684304771781,113.53028401415953
110,66,57.98626296670304,111.11747302690591
110,67,57.418387434211546,103.60811256742153
110,68,55.15510975237716,87.67651088508323
110,69,56.2938177979524,75.06823654155751
110,70,59.61147938851332,62.89309237534541
110,71,61.19424887835259,45.88116576710243
110,72,53.75141757786416,45.609317009092734
111,0,50.392358730768,72.51993133703348
111,1,49.0674060346953,63.33554195628303
111,2,48.850077919301704,49.6628160176373
111,3,48.96955879295786,46.46452310322554
111,4,48.53538391621711,55.36086681792034
111,5,50.10456888338075,58.73309574712679
111,6,50.77354998396656,58.07370027084217
111,7,51.28864786651586,56.976208796236136
111,8,50.33804909341081,58.96003064495491
111,9,48.26098861324972,58.88783317429417
111,10,46.904089249236655,54.516469275978785
111,11,53.15763146019023,52.75384293117877
111,12,55.86559414393874,54.6130297124678
111,13,54.31460887462079,55.08910827421465
111,14,55.64253430220883,53.997631065387885
111,15,57.63118502910669,53.00121574589747
111,16,55.052206641931036,51.421766194919385
111,17,49.29991400749778,54.34465949022406
111,18,49.175007409374174,60.22299123345023
111,19,48.05025824405395,66.0883638188968
111,20,47.7754326904513,57.668844747781485
111,21,54.894183579914724,52.04111022320075
111,22,55.24424685974248,51.20135119252868
111,23,54.03809576155167,51.645789746126496
111,24,57.21928283601012,46.88326737809294
111,25,61.57380597232086,47.95804543318249
111,26,58.199821445010706,49.26593077931133
111,27,55.24047263001492,50.38253348798444
111,28,53.78489723742845,50.18742853215274
111,29,51.23080456193109,49.35148552839763
111,30,47.45877059363879,51.60401197634669
111,31,46.79256228887432,50.924157615125644
111,32,50.44373048307478,49.830025621067435
111,33,53.29432660616076,49.21519724184181
111,34,54.20108385128699,55.45883767271679
111,35,56.75486163919046,57.902172567051956
111,36,57.8649330966855,62.912358621948236
111,37,60.895663883905755,67.43215355168249
111,38,58.957973793548,68.12981615878205
111,39,55.81494279590729,62.90055403788282
111,40,53.25432139254392,57.87223806854422
111,41,54.50563117797955,52.69042215134359
111,42,54.27654265638668,54.51964647823272
111,43,54.59166306156949,52.066932489134544
111,44,52.612025079449914,57.636532070410084
111,45,54.67587413631782,56.758075792929546
111,46,65.35812767538506,53.44364824454444
111,47,72.3259336531428,56.67201347129361
111,48,72.2393008243677,62.08361104399453
111,49,60.81933055623358,60.291658095928724
111,50,56.4989637018331,52.50989344746809
111,51,54.16288853259928,51.088689857515625
111,52,52.996934236532496,52.08451190112858
111,53,51.98302210484223,50.05235248574534
111,54,54.31828042658404,47.51656637638484
111,55,50.677917658675916,48.82572390578334
111,56,51.35187430090215,50.44289711828505
111,57,51.40449164867845,51.25577907504917
111,58,50.855591063289495,49.96483464317725
111,59,49.00069171602592,50.65376287593883
111,60,45.43592249271065,51.02579176524914
111,61,48.99878027467109,49.07646991620432
111,62,52.82201197036728,49.51574759949852
111,63,52.294291111953974,53.18268602346602
111,64,52.58506952157505,69.13192117981424
111,65,50.152614553115725,70.60961983633666
111,66,54.238665992515315,67.35435645872295
111,67,53.214439521471235,69.53021674226795
111,68,50.95939013496654,72.5563111574012
111,69,50.16110259538358,67.60847482995787
111,70,48.60622164407092,53.35838706378462
111,71,49.26212988172984,45.83985412762641
111,72,48.777269264340966,52.64756548584618
112,0,50.69964052515229,99.86526042103716
112,1,50.885550104007464,90.05852564566631
112,2,50.85437292100363,70.24832977779695
112,3,49.606519577406345,67.5085354572096
112,4,49.96191159011606,67.51687752679257
112,5,57.42342566591858,67.07848736188659
112,6,62.77704125047366,65.37881586360581
112,7,64.14986186511668,58.07152328879258
112,8,64.07670314043921,55.98692119976262
112,9,64.38213265580198,54.829237413401216
112,10,63.384245199348904,50.57683036008017
112,11,67.6761627311498,51.16735616785658
112,12,67.15439340111732,51.530472697505466
112,13,65.4929542893983,48.775067395075936
112,14,61.52627129672082,45.57508138035944
112,15,60.40671405408717,45.39350757967354
112,16,54.651944071585405,45.72651570766921
112,17,54.42778673633503,47.2498563771484
112,18,57.05497489825215,52.179083245433304
112,19,60.869540725161116,54.74061319356996
112,20,63.82575199188681,55.155069256066
112,21,68.10808645618336,54.27616851078246
112,22,66.39010655926727,53.97510280738036
112,23,65.10783280937778,51.59389383741999
112,24,59.5738894788185,48.240716879064074
112,25,67.58131559891245,60.78547429510118
112,26,67.0328031891534,66.09217269333101
112,27,67.74849027539659,71.23260273255659
112,28,67.96668448752672,68.27934477291853
112,29,65.90926999635437,56.70468374367884
112,30,58.053848099137184,55.445251542952725
112,31,48.05924390874925,60.50697951446812
112,32,47.26406346934622,59.06392200917873
112,33,47.047316925236366,51.43908339329197
112,34,46.19293978768968,49.13554774831174
112,35,49.19798297682771,50.661407852677456
112,36,49.4876649640522,55.56964140272523
112,37,52.43357662628087,64.20397509831376
112,38,50.569653727960265,66.29055965334635
112,39,48.986114464744425,60.07972763833488
112,40,51.58037660758184,56.66388334264372
112,41,51.427622032719256,56.807797673933344
112,42,49.722216322687856,59.40496011782886
112,43,45.8599633843503,59.35472991681272
112,44,45.45063037471269,55.71594542363444
112,45,48.64868118115782,55.77942624794553
112,46,51.45058865974465,55.38422127711672
112,47,57.5752511146257,57.4206869266922
112,48,59.32706634872245,58.30621926531322
112,49,61.143816051702494,55.44298799939202
112,50,56.12681430405033,55.24255210485981
112,51,58.17222851769141,54.728715969666844
112,52,57.98296823133538,52.881383670518886
112,53,60.08971668767221,47.2995089318756
112,54,70.35866640079284,59.51989385567666
112,55,75.00390601595603,64.12244020379481
112,56,70.83058137228781,70.09829484524961
112,57,67.54444706775122,69.50509492047291
112,58,65.15299159740293,60.71682268805441
112,59,60.114525412356954,55.21214517766163
112,60,48.37028858647455,59.64928607755177
112,61,46.97685279237686,58.98624695715127
112,62,47.18785382387143,52.45081351808536
112,63,46.29419130595173,49.48651376059615
112,64,46.74162128155006,89.16789975258627
112,65,49.582974321401935,107.6222973814226
112,66,49.89517121426385,106.15726619013633
112,67,50.24120066310138,101.03442111307771
112,68,50.99845867753158,99.17036746072455
112,69,51.00371665563832,94.753821212856
112,70,50.12662175263572,73.03854528569141
112,71,49.499920165005605,69.45135647949242
112,72,49.64390110823297,66.67463493774659
113,0,50.34407071013835,50.55353475097501
113,1,47.73638658726154,49.19240770591873
113,2,48.73863736101293,45.408876798720165
113,3,48.206759631147335,44.93452021952285
113,4,47.745438296512475,45.800506272823014
113,5,47.67951182390561,49.32699302324561
113,6,49.23737257712949,51.63764036747344
113,7,50.522421632958086,52.3930947693725
113,8,47.86138828370378,52.68351580747494
113,9,45.78288880810532,49.08365564999056
113,10,45.173615063500094,46.237503275339186
113,11,44.739544801314935,43.93578943859698
113,12,44.11678020500516,43.687223343702165
113,13,44.904810831685,44.652820276340556
113,14,45.29006666333873,44.68716492208641
113,15,45.49401168676455,43.43321247938355
113,16,44.673235980386416,43.47317098478091
113,17,45.410843464261845,44.444397935053324
113,18,45.680121005372904,46.755696993301825
113,19,45.2521933610363,50.930262146752284
113,20,44.662032012566144,50.14741587282199
113,21,44.99573436147795,47.538118500990215
113,22,43.39432802790425,46.78743913676889
113,23,44.74567903720956,46.74064564796958
113,24,45.71165800972491,46.49754413500123
113,25,48.43690347258393,48.42366405705047
113,26,49.759062533793724,50.048713160001945
113,27,51.49988816074687,51.30592650411164
113,28,50.00177402056328,51.08402780381494
113,29,48.23139385685288,48.41552850262814
113,30,45.86451289115076,44.28925463724464
113,31,46.819240038041954,45.20102837212672
113,32,44.82836060226218,44.030645303497934
113,33,44.15829246315553,41.23415030818784
113,34,44.97801114812807,43.234055073059764
113,35,46.47269555934298,48.032235387024194
113,36,47.743944838312615,49.17583534913192
113,37,49.47603198979159,49.818367778880855
113,38,49.97791540652035,51.88835585490383
113,39,47.18637693667889,51.506634519997036
113,40,44.37751723415294,48.00910961253872
113,41,43.78664238580859,44.7322201039125
113,42,44.64547451642145,43.720709386379774
113,43,43.888492313372865,44.93641859679548
113,44,44.06722265008343,45.049950081850746
113,45,45.94430309331412,46.03348155289976
113,46,45.93630086084192,46.51274604694324
113,47,46.832275759449324,46.8395725622536
113,48,50.85837310872198,49.26410442556329
113,49,51.63456280131406,50.79187492261404
113,50,46.85272321343694,48.037349324057104
113,51,43.79036272705756,45.7663909050439
113,52,44.063582779480356,46.65317640722819
113,53,44.424989799141,46.94611985105561
113,54,48.32722263468665,48.362809401807546
113,55,49.218604671221556,49.48435983113046
113,56,49.85137886545074,50.77309965286145
113,57,49.44258672428538,51.3791580314913
113,58,48.798000554176895,49.70903429294272
113,59,46.4613335679096,45.19352136941601
113,60,46.9894272119967,44.572135014390206
113,61,45.21573186340099,44.29412122246342
113,62,43.732039053977424,41.794204173270536
113,63,44.41534514403555,41.35682618283388
113,64,48.98008643448715,45.33863682965203
113,65,50.0281086403161,47.85087603073047
113,66,55.74215330820806,50.10597834481561
113,67,55.22959091966177,50.83175881165442
113,68,52.26078714120046,51.094856840839036
113,69,49.29584508540915,50.262303870752305
113,70,47.83507363686026,44.807781122696355
113,71,49.029493852094156,44.40226225729556
113,72,47.54854753829474,45.5561003935766
114,0,43.10838497719539,49.72288504782972
114,1,40.559531430101295,46.228080000645804
114,2,45.45545805403774,40.70938960799011
114,3,47.106383774089025,38.32928404970644
114,4,44.68695644213852,37.368516692388155
114,5,43.00573054334339,44.338400684457035
114,6,44.48853976919626,47.393033909130935
114,7,44.71654260602485,48.17239214481151
114,8,44.058390389874155,47.038395501190564
114,9,40.79939307209862,43.72622394014356
114,10,36.41843694729806,39.844089918635945
114,11,36.640295710334556,38.52921137431861
114,12,37.459549443712056,41.95350237915518
114,13,37.003604484675584,43.94970247077767
114,14,36.72583192423277,43.62451830091128
114,15,36.37551101179138,45.972331272106366
114,16,36.671311096393886,51.72494096917833
114,17,36.17148453649589,50.48971327926824
114,18,36.15694639485132,48.89665026451663
114,19,36.58586989451956,49.177393575514614
114,20,36.58176574687545,54.0427965004089
114,21,36.69628199956314,53.32428470351496
114,22,37.432933566372014,55.44444646695388
114,23,37.56987465401586,60.625612043036796
114,24,36.899062893187086,82.04330731370129
114,25,73.499983002225,82.39595922259774
114,26,86.93066329126806,70.10889258751511
114,27,86.68597090290899,60.36157022552707
114,28,78.76923000590654,58.774421504169624
114,29,58.37748469034335,53.94113473430516
114,30,46.228278624917756,46.12897143675812
114,31,42.505320672932164,45.38196122632484
114,32,42.17010900666741,39.778266471221194
114,33,41.6812334439631,40.03045811591908
114,34,44.630845314780444,40.00284001956669
114,35,48.44251226247686,49.937988201748894
114,36,47.19916929385065,52.84308613856728
114,37,46.968535724040294,54.20439568477936
114,38,43.9605189720943,50.18511256699975
114,39,41.545576299937714,53.641352237396404
114,40,37.45967598000187,53.005038877453615
114,41,40.622951648950895,54.938471783716885
114,42,43.77091852532467,54.337311483939914
114,43,43.94517865664173,56.81021011125213
114,44,44.89878608225376,53.2715504278947
114,45,49.883182831032066,47.42365833311422
114,46,48.82385211721238,51.39579185755318
114,47,47.5028353410799,51.48953002129892
114,48,46.504602034296305,51.819672267392264
114,49,55.04877863056752,53.09311003767035
114,50,52.743177772359324,53.570159999711585
114,51,54.8021235489679,54.58850661152785
114,52,54.92324934777152,59.003648045131
114,53,57.152161381776686,74.14865153519308
114,54,62.094815661045956,82.54135728529602
114,55,64.08873877304246,74.63134667316734
114,56,64.2590391918974,60.983598123223445
114,57,58.88727118788822,59.335643106184015
114,58,54.45421610759881,57.35169062757514
114,59,47.071916224831696,45.635189300624205
114,60,42.92894237191822,46.6768358556272
114,61,42.43027116042854,39.8735642867474
114,62,41.57928244159111,40.46178173571141
114,63,43.62735888284202,37.88947080897719
114,64,60.48107205903076,58.10053614643305
114,65,65.45498884156277,66.62341549797087
114,66,66.1541188554144,66.22299266078352
114,67,62.597923808395734,62.180646267768545
114,68,47.81840007433216,53.23833085458409
114,69,40.41084035233403,48.68834818962653
114,70,43.25437441844212,41.78320097402488
114,71,46.893986667763855,38.61175959826488
114,72,45.45008830368706,37.692406533581774
115,0,67.52276266817304,60.75452225239392
115,1,77.37068446036216,50.82039840786483
115,2,79.84316574494562,43.775536258507344
115,3,77.39175237894727,42.37244992423279
115,4,66.0274735065973,42.46013101420197
115,5,60.36347803568514,50.238234766682865
115,6,61.18395689674203,53.17858217985839
115,7,58.767232065738334,54.18165232079368
115,8,54.60344877458888,54.2160799049672
115,9,50.982185751679474,53.42715764906702
115,10,42.8256610442003,50.638875778764785
115,11,43.833740804121554,45.377145736381145
115,12,45.281330225032214,46.62500075052899
115,13,44.22632223050673,49.69083371399906
115,14,42.98835083052258,52.73916672921532
115,15,43.602264671087596,46.295037728817654
115,16,42.12962226075699,43.47310568569824
115,17,43.51330789516388,44.42974221528403
115,18,42.06111563960304,49.99912271590711
115,19,43.694967204901005,47.54588512169483
115,20,43.43390512892045,47.34731514453361
115,21,44.28750747738639,47.35378508788195
115,22,44.94214576824753,45.59957311372105
115,23,43.694022454873014,43.485052399710284
115,24,43.132845393337035,44.833721293250846
115,25,57.26607737462989,46.55040468551423
115,26,59.87268649357934,48.54123416126702
115,27,61.739360555219335,53.496616408369675
115,28,61.283879960012676,51.10567761436906
115,29,57.32277749801875,49.880800245318724
115,30,46.906839358512705,48.58092538264351
115,31,44.44746123084231,42.76869850009799
115,32,47.747147549292876,42.45464573730964
115,33,47.76127097895243,41.728588489728054
115,34,47.05451371369593,41.66740211458798
115,35,53.580174292597675,49.34665922613986
115,36,53.72728803070645,50.24375438397959
115,37,56.908815393865964,49.405179434130766
115,38,56.32518870387517,49.096253441995756
115,39,53.741972888358504,44.286325692673984
115,40,45.58524590765985,45.03845192167303
115,41,45.759456118986435,43.821080284125735
115,42,48.4060646732896,43.77365741776047
115,43,53.41155481189587,44.23595828512868
115,44,50.072797373634124,45.52487400627345
115,45,46.44634274656735,49.93057976000338
115,46,47.88888677946226,50.13119321026474
115,47,51.29868403176254,51.90156249023585
115,48,47.037412451301805,50.28191475687628
115,49,44.58756591147607,47.415417177817325
115,50,44.327244089879,48.943852623130844
115,51,44.177859293177974,44.88536928620058
115,52,42.915636783633296,43.87726126334957
115,53,44.8027614327178,44.10002158968031
115,54,55.00692088749052,45.286811505586726
115,55,55.285442038927876,48.74228746077627
115,56,56.46062321059671,53.145484962615484
115,57,57.34971660188851,51.500720991556356
115,58,56.88542375187794,50.154446935547405
115,59,49.07589605876994,48.644870752581795
115,60,43.6198002951106,44.32318506123447
115,61,47.31037485368651,41.91709874182245
115,62,48.89285960636379,42.36432867298316
115,63,45.050879885140645,38.9204260836445
115,64,50.134126373295764,65.31600648363059
115,65,53.80995629880002,68.92689894644379
115,66,62.71461192916769,65.40689266723001
115,67,69.21114369190467,65.3359138345781
115,68,63.499126995925245,62.026281899439866
115,69,77.7106833756363,55.28624261864187
115,70,78.15342235458245,44.45847890584901
115,71,79.57135865387889,43.02252641051048
115,72,69.60194491031393,42.669530637188316
116,0,44.33338376784387,52.49674940376615
116,1,49.39181761362989,50.99293352668457
116,2,50.130033309513834,50.58655723044132
116,3,49.440986785148944,52.400796698269275
116,4,48.50134235412954,50.006409662072784
116,5,51.75429590673004,55.69085800072107
116,6,54.06937829292903,61.322690874952606
116,7,53.139795709654436,64.25356084654786
116,8,51.80630890108378,61.43138680642253
116,9,49.538190310784714,57.75787328233243
116,10,46.90116405908727,50.59240798584532
116,11,45.53479311393056,44.760369747875714
116,12,43.9099458398624,43.152427878186465
116,13,44.54387868469738,43.705720668378625
116,14,45.257028799077986,44.970314890580596
116,15,46.165119999795344,44.315567636244616
116,16,48.4204761709137,42.69532169301384
116,17,47.3427040052713,47.070081593272235
116,18,48.19312484112219,54.95925018471882
116,19,47.13806374396264,54.32131515536276
116,20,46.34255131489555,47.83681583065361
116,21,45.446456970362085,43.55803708879785
116,22,44.03721330972296,42.51183801330818
116,23,44.60813756841898,44.22789176724758
116,24,44.884398114202625,42.587089648334995
116,25,51.121708923407866,46.677308670700015
116,26,52.64181541712068,48.71924545648097
116,27,51.517492276992954,47.51687998337287
116,28,49.69903718423841,47.94923274460124
116,29,46.22157360261376,48.29970950476306
116,30,43.0920817599084,48.2051735667965
116,31,45.23874903310638,44.591815052217825
116,32,44.40783685989615,40.57981304244342
116,33,43.48289011531182,40.97400615428077
116,34,47.53409958039987,45.25505732247838
116,35,54.715978338676614,52.563973778738394
116,36,51.82742298185899,50.66931773909555
116,37,50.648607349995764,49.95239293095323
116,38,51.38282184003461,50.97443928392859
116,39,52.300169359633294,49.48439061039107
116,40,46.164400996382064,44.992105245357415
116,41,42.824645189293406,42.71499058727533
116,42,43.260944240291565,44.89643325974679
116,43,44.54651579546137,42.890541490912085
116,44,47.190143259909085,43.97848626939296
116,45,45.940110270820504,44.5939423155212
116,46,48.96675927357398,46.422882391430704
116,47,53.08963135306856,49.926750170079096
116,48,53.768146731605846,50.840148825482075
116,49,48.745548064641234,49.53403790827689
116,50,43.62574785672682,43.97340774169592
116,51,43.83682223552282,42.47810090476709
116,52,44.64983530595847,44.76202656382971
116,53,42.08503743366948,42.90652458485744
116,54,44.75568633331364,46.30009437295913
116,55,46.924309706572565,48.5858397504908
116,56,48.09671313562619,47.23073948198105
116,57,48.5768467915831,47.63978259752731
116,58,46.457390701724314,48.04474636580754
116,59,43.41170093171818,47.10112708705015
116,60,45.13249323522574,45.8453820615347
116,61,45.05518870227308,41.005603402519206
116,62,43.4869565628344,41.08840742971435
116,63,43.91317389969215,42.39633789720549
116,64,48.56807452415623,58.99402504337002
116,65,50.59535588642434,59.28330749312034
116,66,48.44378583322068,57.0471333150626
116,67,45.49682759876607,55.96722171575048
116,68,44.37444067020475,53.735622333028104
116,69,48.82523400707774,50.80040877967475
116,70,50.04771744110553,50.719522082639415
116,71,49.589704480933314,52.62576242979002
116,72,48.59268215575994,50.61931519599015
117,0,41.813200213948996,58.309857270427884
117,1,42.01743455707381,53.368554170228016
117,2,40.67873789120008,64.00705605393733
117,3,41.134442092763756,65.78184845415014
117,4,38.761273410948604,63.51981839852636
117,5,41.99228767997758,57.47560301012945
117,6,45.65644712975758,56.68670884089567
117,7,49.49749893314021,56.92276727480281
117,8,50.43738678064352,55.91911333986248
117,9,50.891781506047025,52.1518593686243
117,10,47.84181756943262,44.983759308875086
117,11,41.295479769400806,41.380500372599464
117,12,43.0594262012652,42.153984652006876
117,13,44.896323395884565,37.836976972289555
117,14,45.21577265559787,38.02339784693294
117,15,50.981925431730325,38.80212751706169
117,16,51.812533104503736,38.297102628965234
117,17,55.217716582965224,42.16319658618301
117,18,53.4853093882335,55.657787142879315
117,19,50.85105712192909,58.13287383599697
117,20,46.78708008559242,54.93511813989876
117,21,41.6646413420811,48.25032126549657
117,22,44.887386425638994,41.4518110828748
117,23,45.01417029180327,41.425289665556754
117,24,45.57370439942712,45.38419145933062
117,25,48.583488630931896,57.720551038487685
117,26,46.43944572337962,60.51779640496033
117,27,49.19034927987594,60.47080933737687
117,28,50.382394525913305,61.53329501316785
117,29,48.76213412136304,57.68507544258932
117,30,44.88284274890699,51.367909460206356
117,31,43.20376875599131,40.40851973979529
117,32,42.73321107797158,42.80534073520982
117,33,41.53399481472519,40.534629542037294
117,34,41.662364572127935,40.97839275904309
117,35,45.18391938152694,48.99695895596041
117,36,45.30956732034406,57.902558043538136
117,37,46.701709166127166,56.946768598279014
117,38,46.401553183873204,55.10442002171622
117,39,45.30948954242302,55.88637090089327
117,40,42.14041637257153,56.01052761325176
117,41,42.141950060610476,48.89887490801801
117,42,38.77077361991487,48.201190507092605
117,43,37.698381477568084,48.1350679499748
117,44,38.82948872159015,51.726534750863586
117,45,41.876792646810124,48.50233719817185
117,46,45.826730430102224,47.62445293518015
117,47,48.73240062044024,56.28035452918863
117,48,53.44304824860569,58.24275416254532
117,49,56.97580983661024,56.13967967917853
117,50,55.44537508024781,50.469569879168624
117,51,47.19227444401174,42.308698375432
117,52,48.10283396285669,41.33839604293885
117,53,47.80415456087595,43.75244480236593
117,54,54.750005083347176,54.50347433181776
117,55,50.008270060979136,60.95722695237001
117,56,50.72212589739817,59.74848973847956
117,57,51.791163528519085,61.53602272685352
117,58,49.03766876104812,59.555098417916035
117,59,44.88284274890699,53.14962820156497
117,60,43.20376875599131,41.635542967791565
117,61,42.73321107797158,41.85927602456799
117,62,41.53399481472519,40.872887340604066
117,63,40.93158456923361,37.64569506825148
117,64,44.07663940454283,43.272016005884055
117,65,42.049443726273815,47.703868595178534
117,66,40.60641577678468,50.47069044567795
117,67,45.2049543957382,50.87366135460475
117,68,43.31345545481635,58.115607029080564
117,69,42.06101171839463,53.16074555446488
117,70,41.05918143464619,61.350567940440605
117,71,41.71100851344307,66.20263089884246
117,72,39.27268319022631,64.82579679237023
118,0,51.22914008585112,46.23245836921096
118,1,49.12532475434136,43.642740838755714
118,2,49.66719184396253,41.12230555825883
118,3,48.35820250872619,42.030242420856176
118,4,45.27588402309018,43.38825552643451
118,5,42.60736738053498,45.838919097897936
118,6,42.85017608913379,47.4660105337254
118,7,44.74024564879956,48.30875974153891
118,8,45.01379727160433,48.40071591681762
118,9,49.87638393562023,45.505443283004745
118,10,48.078687766404784,44.102195640943954
118,11,45.29047869688134,43.98451818990016
118,12,44.90650762731817,45.210396355598306
118,13,43.79252221794546,47.34939446720172
118,14,43.75000580680001,48.741426335960206
118,15,45.74516933058436,48.135550251889725
118,16,48.15973824725651,48.07772968911914
118,17,48.703651147733574,49.088545167004284
118,18,47.96726714841505,49.36563819557655
118,19,48.891746774777836,49.06285061937216
118,20,47.526086039677345,50.70454054000621
118,21,45.39952858304348,48.96201423288576
118,22,44.10559513153744,48.511021388290004
118,23,44.16949248348295,47.792015737804014
118,24,43.60412104316511,47.08491199051768
118,25,48.53336763556964,49.503583759241984
118,26,50.42233897448322,50.837886793246064
118,27,49.82123425627002,52.723179184553054
118,28,50.443954913952005,53.13533382252139
118,29,53.09390097988055,49.86516666506546
118,30,50.72892688338989,48.26273917782728
118,31,48.83273595057804,49.215547382589854
118,32,45.50100091022077,47.91472231304615
118,33,47.70179002830169,43.12311616338955
118,34,49.166764690677795,41.53763176928202
118,35,51.013842960048976,47.03566970965199
118,36,50.70312426975969,48.636925913783664
118,37,46.99358892894334,49.28683739405522
118,38,45.403935947661864,48.921095371884796
118,39,44.480839637118436,46.22601454303929
118,40,43.33232835418628,44.25836537975751
118,41,44.382492995724036,46.672161713693455
118,42,47.00666154412234,45.543900281316375
118,43,48.67651622700023,44.30580517910849
118,44,48.862250998598064,45.610904319583845
118,45,49.02674515907091,48.272726516602
118,46,48.236487595630706,48.6512303466151
118,47,47.21319170875282,48.037781585165796
118,48,46.3119165725316,48.11844666186053
118,49,46.25415871194662,49.57520798039379
118,50,44.421625031742195,49.175634942638254
118,51,46.302858348119315,48.26687581359063
118,52,44.90408007772457,48.174106085735495
118,53,44.45383568895845,47.540223043176844
118,54,45.76926682088006,49.24789902257075
118,55,47.6029417506931,50.819567414871244
118,56,46.27677140144667,51.36020559928755
118,57,47.24459641513317,53.436324565033516
118,58,51.14273763520993,49.79614073134906
118,59,51.1917234695089,48.36346089231096
118,60,48.63675964668297,49.0258055907663
118,61,46.33912176945756,48.32911927422447
118,62,46.49993064010325,45.13557912491354
118,63,48.5399021710863,40.364958831238084
118,64,49.71904167434419,47.65872925378837
118,65,51.51454306349553,48.652565424686784
118,66,53.47177284781148,50.11226331570574
118,67,55.697803427133856,49.12635503043103
118,68,53.33343465414156,47.10449240755936
118,69,49.38713561883469,44.66562400070344
118,70,49.055365540718796,41.352245225437954
118,71,49.25642029881425,42.25229609217563
118,72,44.847123104050745,43.14061481061432
119,0,41.069485033900776,40.17979710149201
119,1,42.14320900843386,35.33917003800946
119,2,42.04010773128959,35.554897579878244
119,3,40.90184591475367,37.35367447215194
119,4,38.14826106617096,37.05785262872317
119,5,39.71262011328042,39.75485361803466
119,6,39.7760411298502,42.874579668895876
119,7,40.20102946584649,46.52104242624068
119,8,38.75220053798261,48.26451551220091
119,9,37.96658291257089,51.62430693059656
