Unnamed: 0,subject,condition,scale,mmse
5,168,two_back,5,0.0356211107931458
6,168,two_back,6,0.0319911326220107
7,168,two_back,7,0.0331295802782081
0,168,no_back,0,0.0199465104503207
1,168,no_back,1,0.0224565551523751
2,168,no_back,2,0.0260113828497151
3,168,no_back,3,0.0297060666046531
4,168,no_back,4,0.0281268172346626
5,168,no_back,5,0.0285825837391849
6,168,no_back,6,0.0326496030897505
7,168,no_back,7,0.0282246440018376
0,169,two_back,0,0.0016752066522764
1,169,two_back,1,0.0057676651739756
2,169,two_back,2,0.0087584595175604
3,169,two_back,3,0.0134937662096594
4,169,two_back,4,0.0137784191151573
5,169,two_back,5,0.0169506939614681
6,169,two_back,6,0.0198236572972572
7,169,two_back,7,0.023229160999573
0,169,no_back,0,0.0049494453242755
1,169,no_back,1,0.0113292034929295
2,169,no_back,2,0.0186037456078752
3,169,no_back,3,0.0194682984293825
4,169,no_back,4,0.019659341151778
5,169,no_back,5,0.0218576399871144
6,169,no_back,6,0.0256645088308512
7,169,no_back,7,0.0263397471291068
0,170,two_back,0,0.0294718829277544
1,170,two_back,1,0.0356187727323965
2,170,two_back,2,0.0394814385318268
3,170,two_back,3,0.045139321455662
4,170,two_back,4,0.0471378395444898
5,170,two_back,5,0.0483209782576827
6,170,two_back,6,0.0390603798517226
7,170,two_back,7,0.0381989670771716
0,170,no_back,0,0.018588971953261
1,170,no_back,1,0.0275441713825471
2,170,no_back,2,0.0361114403194482
3,170,no_back,3,0.0422017016641144
4,170,no_back,4,0.0499589819620673
5,170,no_back,5,0.0522715633044512
6,170,no_back,6,0.0596343238952129
7,170,no_back,7,0.0603449446717112
0,171,two_back,0,0.0061861802688395
1,171,two_back,1,0.006526916583701
2,171,two_back,2,0.0072724788251172
3,171,two_back,3,0.0096106726915491
4,171,two_back,4,0.0132187368643819
5,171,two_back,5,0.0149276095065454
6,171,two_back,6,0.0193588400859712
7,171,two_back,7,0.0229151823669929
0,171,no_back,0,0.0184528356549731
1,171,no_back,1,0.0288331455999271
2,171,no_back,2,0.0363857853209178
3,171,no_back,3,0.04480818009835
4,171,no_back,4,0.0491701344220958
5,171,no_back,5,0.0549629592406642
6,171,no_back,6,0.0546791421175321
7,171,no_back,7,0.0577655967505499
0,172,two_back,0,0.0140392319775493
1,172,two_back,1,0.018630154150299
2,172,two_back,2,0.0265180041430404
3,172,two_back,3,0.0357814251558659
4,172,two_back,4,0.046639491159138
5,172,two_back,5,0.0543207606974764
6,172,two_back,6,0.0555602177781566
7,172,two_back,7,0.0616970068985907
0,172,no_back,0,0.013786978724847
1,172,no_back,1,0.015058513593311
2,172,no_back,2,0.0195760927940541
3,172,no_back,3,0.0250408135021576
4,172,no_back,4,0.0311251893582995
5,172,no_back,5,0.0372414915885167
6,172,no_back,6,0.0430561623283863
7,172,no_back,7,0.0490708938635466
0,173,two_back,0,0.020541159697853
1,173,two_back,1,0.0261050711025178
2,173,two_back,2,0.0295385008809779
3,173,two_back,3,0.0317392747031388
4,173,two_back,4,0.0312380419839979
5,173,two_back,5,0.0331403000520283
6,173,two_back,6,0.0297518350270028
7,173,two_back,7,0.0321801105019408
0,173,no_back,0,0.0165737032333105
1,173,no_back,1,0.018836112176943
2,173,no_back,2,0.0231124559114864
3,173,no_back,3,0.0264422447396522
4,173,no_back,4,0.0298889954245559
5,173,no_back,5,0.0335407285677902
6,173,no_back,6,0.0355180074799218
7,173,no_back,7,0.0387020633448931
0,174,two_back,0,0.0135324428970678
1,174,two_back,1,0.0190421665338982
2,174,two_back,2,0.0240015797082269
3,174,two_back,3,0.0291473493475974
4,174,two_back,4,0.0301420584085182
5,174,two_back,5,0.0329134880678145
6,174,two_back,6,0.0284459472153379
7,174,two_back,7,0.0331462388394738
0,174,no_back,0,0.0122698025930574
1,174,no_back,1,0.0171879180291779
2,174,no_back,2,0.0181848634371913
3,174,no_back,3,0.0211566714494288
4,174,no_back,4,0.0252700286048548
5,174,no_back,5,0.0290457833212185
6,174,no_back,6,0.0305428598018632
7,174,no_back,7,0.033126025643235
0,175,two_back,0,0.0076899112206481
1,175,two_back,1,0.0082543608556757
2,175,two_back,2,0.0094060443868925
3,175,two_back,3,0.0109257142470642
4,175,two_back,4,0.0123334173859071
5,175,two_back,5,0.0126728311832709
6,175,two_back,6,0.0139818307594357
7,175,two_back,7,0.0135980328162163
0,175,no_back,0,0.0188908549877202
1,175,no_back,1,0.0219127421303006
2,175,no_back,2,0.0240487314857953
3,175,no_back,3,0.0257805959438378
4,175,no_back,4,0.02703383094618
5,175,no_back,5,0.0290048216341527
6,175,no_back,6,0.027184004077983
7,175,no_back,7,0.0296855079187796
0,176,two_back,0,0.005628409597328
1,176,two_back,1,0.0099471768665395
2,176,two_back,2,0.0129824831156399
3,176,two_back,3,0.0201404346974133
4,176,two_back,4,0.021857360917897
5,176,two_back,5,0.0255138593753368
6,176,two_back,6,0.0246824569427742
7,176,two_back,7,0.0260260789998679
0,176,no_back,0,0.0107009860801033
1,176,no_back,1,0.0140219462288849
2,176,no_back,2,0.0171098678957155
3,176,no_back,3,0.019105402033897
4,176,no_back,4,0.0211551354688163
5,176,no_back,5,0.0224951496372829
6,176,no_back,6,0.0212683481236305
7,176,no_back,7,0.0195319303539613
0,177,two_back,0,0.0079703931817498
1,177,two_back,1,0.0116949862401202
2,177,two_back,2,0.0118030833666428
3,177,two_back,3,0.0120167834218538
4,177,two_back,4,0.0105404833301801
5,177,two_back,5,0.0096851091977746
6,177,two_back,6,0.0039884249582348
7,177,two_back,7,0.0039741412769169
0,177,no_back,0,0.0067204938063038
1,177,no_back,1,0.010106328321288
2,177,no_back,2,0.0135291924419477
3,177,no_back,3,0.0190372781492059
4,177,no_back,4,0.0222168229944186
5,177,no_back,5,0.0240515130384187
6,177,no_back,6,0.0266576324885313
7,177,no_back,7,0.0338754919224165
0,178,two_back,0,0.0039176869398843
1,178,two_back,1,0.0034829551171402
2,178,two_back,2,0.0046128630008486
3,178,two_back,3,0.0092091502606279
4,178,two_back,4,0.0129808815635662
5,178,two_back,5,0.0149946003062309
6,178,two_back,6,0.0177653849824887
7,178,two_back,7,0.0210000756022765
0,178,no_back,0,0.0002563509681
1,178,no_back,1,0.0005093007523408
2,178,no_back,2,0.0037932837146765
3,178,no_back,3,0.0068672930565718
4,178,no_back,4,0.0075429891877269
5,178,no_back,5,0.0113678667709911
6,178,no_back,6,0.0085264636775578
7,178,no_back,7,0.009791780883644
0,179,two_back,0,0.0153701599507088
1,179,two_back,1,0.0209169862287046
2,179,two_back,2,0.0290220574338877
3,179,two_back,3,0.0384157199571528
4,179,two_back,4,0.0424934823261302
5,179,two_back,5,0.0455775898174766
6,179,two_back,6,0.0385557411003494
7,179,two_back,7,0.0407622025309499
0,179,no_back,0,0.0030032105468233
1,179,no_back,1,0.0056052249011877
2,179,no_back,2,0.0082664885550296
3,179,no_back,3,0.0124314864453981
4,179,no_back,4,0.0146255935061805
5,179,no_back,5,0.0167406900863556
6,179,no_back,6,0.0155627952623313
7,179,no_back,7,0.0190381240715711
0,180,two_back,0,0.0087018350465039
1,180,two_back,1,0.0084748141633122
2,180,two_back,2,0.0092993202601243
3,180,two_back,3,0.0128019627400282
4,180,two_back,4,0.0165493561851799
5,180,two_back,5,0.0178675083455565
6,180,two_back,6,0.0213853275782085
7,180,two_back,7,0.0234908638358281
0,180,no_back,0,0.0069475418904324
1,180,no_back,1,0.0030977153156988
2,180,no_back,2,0.0041096130892864
3,180,no_back,3,0.0052924750505887
4,180,no_back,4,0.0053080158247161
5,180,no_back,5,0.0034805827969285
6,180,no_back,6,-0.0057901832626232
7,180,no_back,7,-0.0034469689315194
0,181,two_back,0,0.0063799980925921
1,181,two_back,1,0.0105113919443703
2,181,two_back,2,0.0143253090771258
3,181,two_back,3,0.01405264962595
4,181,two_back,4,0.0155601082228105
5,181,two_back,5,0.0145881799519072
6,181,two_back,6,0.0123065636273563
7,181,two_back,7,0.0101714596307491
0,181,no_back,0,0.0082475631866145
1,181,no_back,1,0.0122628753452424
2,181,no_back,2,0.0179116758631045
3,181,no_back,3,0.0176673301434054
4,181,no_back,4,0.0129452138935272
5,181,no_back,5,0.0139169639009357
6,181,no_back,6,0.0135062406291164
7,181,no_back,7,0.0174548932372548
0,182,two_back,0,0.0070365991739995
1,182,two_back,1,0.0079528132779989
2,182,two_back,2,0.0082554043210067
3,182,two_back,3,0.008367491073256
4,182,two_back,4,0.0076422571597001
5,182,two_back,5,0.0075692740946729
6,182,two_back,6,0.006862953121197
7,182,two_back,7,0.0096957246003642
0,182,no_back,0,0.0033029217516503
1,182,no_back,1,0.0056289469445115
2,182,no_back,2,0.005198171033823
3,182,no_back,3,0.0050453535957436
4,182,no_back,4,0.0016667559205419
5,182,no_back,5,0.0036636057815781
6,182,no_back,6,0.0118308619932922
7,182,no_back,7,0.013300867404322
0,183,two_back,0,0.017900028207712
1,183,two_back,1,0.023433129228604
2,183,two_back,2,0.027932561495428
3,183,two_back,3,0.0324712061735508
4,183,two_back,4,0.0318695073013015
5,183,two_back,5,0.033278858527944
6,183,two_back,6,0.0278581944729157
7,183,two_back,7,0.030933999171324
0,183,no_back,0,0.0052857926882214
1,183,no_back,1,0.0080743494402533
2,183,no_back,2,0.009296142720023
3,183,no_back,3,0.0112854820080178
4,183,no_back,4,0.0058207581975277
5,183,no_back,5,0.0087664404388252
6,183,no_back,6,0.0050425491242717
7,183,no_back,7,0.0119226899844633
0,184,two_back,0,0.0215130859034575
1,184,two_back,1,0.0269533121089687
2,184,two_back,2,0.0221050445422738
3,184,two_back,3,0.0208911393068508
4,184,two_back,4,0.0183991951989195
5,184,two_back,5,0.0257853558408959
6,184,two_back,6,0.022620770303072
7,184,two_back,7,0.0293619752025075
0,184,no_back,0,0.0157656575447734
1,184,no_back,1,0.0233757793675236
2,184,no_back,2,0.0164324837490683
3,184,no_back,3,0.0166674507958872
4,184,no_back,4,0.0184451101425373
5,184,no_back,5,0.0246578372373269
6,184,no_back,6,0.0216373806175244
7,184,no_back,7,0.0252618888853163
0,185,two_back,0,0.027736738719324
1,185,two_back,1,0.029622017178033
2,185,two_back,2,0.0379166486573061
3,185,two_back,3,0.0445264077611418
4,185,two_back,4,0.051979054022837
5,185,two_back,5,0.0529979263314505
6,185,two_back,6,0.0564969390520657
7,185,two_back,7,0.0589783015987264
0,185,no_back,0,0.0062071994341701
1,185,no_back,1,0.0124416579613604
2,185,no_back,2,0.0173461298666578
3,185,no_back,3,0.0224491958486573
4,185,no_back,4,0.0280028860281255
5,185,no_back,5,0.0289617318671385
6,185,no_back,6,0.020210107425331
7,185,no_back,7,0.0261348248014991
0,186,two_back,0,0.0065872752318946
1,186,two_back,1,0.0070879505433627
2,186,two_back,2,0.0064649614677716
3,186,two_back,3,0.0109262613166396
4,186,two_back,4,0.0121854513445594
5,186,two_back,5,0.0134906105701545
6,186,two_back,6,0.007410065645682
7,186,two_back,7,0.0099267262359054
0,186,no_back,0,0.0049857398207654
1,186,no_back,1,0.0131755845752745
2,186,no_back,2,0.019173467840253
3,186,no_back,3,0.0252766507750905
4,186,no_back,4,0.0304098492075474
5,186,no_back,5,0.034094557787394
6,186,no_back,6,0.0248685621647609
7,186,no_back,7,0.0253126886582085
0,187,two_back,0,0.0034522794452781
1,187,two_back,1,0.0020691947557104
2,187,two_back,2,0.0040419705796269
3,187,two_back,3,0.0044826812716988
4,187,two_back,4,0.0066507874983833
5,187,two_back,5,0.0068200515142416
6,187,two_back,6,0.0052688904728028
7,187,two_back,7,0.0075417034941755
0,187,no_back,0,0.0213686584251659
1,187,no_back,1,0.0276452886178056
2,187,no_back,2,0.0330770355884637
3,187,no_back,3,0.0353551513780633
4,187,no_back,4,0.0307370008331944
5,187,no_back,5,0.03191161280161
6,187,no_back,6,0.0278006715820893
7,187,no_back,7,0.030554286687823
0,188,two_back,0,0.020327465474083
1,188,two_back,1,0.028538282803241
2,188,two_back,2,0.0270112519114493
3,188,two_back,3,0.0228155318407945
4,188,two_back,4,0.0176482905390328
5,188,two_back,5,0.0155606435696819
6,188,two_back,6,0.0049214574300464
7,188,two_back,7,0.0044250762969384
0,188,no_back,0,0.0046665140604219
1,188,no_back,1,0.0112361858835607
2,188,no_back,2,0.0123001585664811
3,188,no_back,3,0.0129997026482236
4,188,no_back,4,0.0150105666908829
5,188,no_back,5,0.0164561925110403
6,188,no_back,6,0.0208073842991169
7,188,no_back,7,0.0227695805953882
0,189,two_back,0,0.0183023596749811
1,189,two_back,1,0.0233467332925089
2,189,two_back,2,0.0262267524406729
3,189,two_back,3,0.0324250997375751
4,189,two_back,4,0.0354155091528927
5,189,two_back,5,0.0369686233015499
6,189,two_back,6,0.0121338077610935
7,189,two_back,7,0.014867027698781
0,189,no_back,0,0.0099276498064793
1,189,no_back,1,0.0133846508493729
2,189,no_back,2,0.012311926831915
3,189,no_back,3,0.0165688368913004
4,189,no_back,4,0.0235492448545936
5,189,no_back,5,0.0244347415725983
6,189,no_back,6,0.0259942790785888
7,189,no_back,7,0.0310612927218588
0,190,two_back,0,0.0122202765490756
1,190,two_back,1,0.0182438499557517
2,190,two_back,2,0.0237281467528243
3,190,two_back,3,0.026534673769423
4,190,two_back,4,0.0294007418457174
5,190,two_back,5,0.0346819758240767
6,190,two_back,6,0.0358712678085596
7,190,two_back,7,0.0402646109906072
0,190,no_back,0,0.0006446713284742
1,190,no_back,1,-0.0018944618038383
2,190,no_back,2,-0.0013064923405958
3,190,no_back,3,0.0011490089605478
4,190,no_back,4,0.007817295847363
5,190,no_back,5,0.0093916158719224
6,190,no_back,6,0.0156776859758838
7,190,no_back,7,0.0151343540803589
0,191,two_back,0,-5.7495422081030606e-05
1,191,two_back,1,0.0018591473630152
2,191,two_back,2,0.0044127946516649
3,191,two_back,3,0.0093884982147628
4,191,two_back,4,0.0135479347314377
5,191,two_back,5,0.016808369093007
6,191,two_back,6,0.0187284404474831
7,191,two_back,7,0.0238929269935263
0,191,no_back,0,0.0019323375287512
1,191,no_back,1,0.0025468075065377
2,191,no_back,2,0.0030637184494412
3,191,no_back,3,0.0034884017527524
4,191,no_back,4,0.0040983594040603
5,191,no_back,5,0.0056114029273497
6,191,no_back,6,0.0066601109599603
7,191,no_back,7,0.0080781317970871
0,192,two_back,0,0.0185698473641376
1,192,two_back,1,0.0196728325542107
2,192,two_back,2,0.0239999660137472
3,192,two_back,3,0.0235731275076893
4,192,two_back,4,0.0208895051703684
5,192,two_back,5,0.0217689942380762
6,192,two_back,6,0.0194429267585421
7,192,two_back,7,0.0207686914768773
0,192,no_back,0,0.0169182986478862
1,192,no_back,1,0.0226268425031083
2,192,no_back,2,0.0278643775205963
3,192,no_back,3,0.0287365430601255
4,192,no_back,4,0.0287112016973516
5,192,no_back,5,0.0310418531851694
6,192,no_back,6,0.0324477243750642
7,192,no_back,7,0.0366544849416091
0,193,two_back,0,0.0160869721697378
1,193,two_back,1,0.0192622969001114
2,193,two_back,2,0.0196797074250541
3,193,two_back,3,0.0215871145379219
4,193,two_back,4,0.0227016061609281
5,193,two_back,5,0.0215573334925831
6,193,two_back,6,0.0186578746747037
7,193,two_back,7,0.0183183973047547
0,193,no_back,0,0.0073076891111551
1,193,no_back,1,0.0084233949981729
2,193,no_back,2,0.0079855886835564
3,193,no_back,3,0.0089988256348915
4,193,no_back,4,0.0104203819346014
5,193,no_back,5,0.0107434357738733
6,193,no_back,6,0.0178730339774978
7,193,no_back,7,0.0183174000793759
0,194,two_back,0,0.0250019010930179
1,194,two_back,1,0.0305984115564167
2,194,two_back,2,0.0317058765291953
3,194,two_back,3,0.033875267480273
4,194,two_back,4,0.0311455286421888
5,194,two_back,5,0.0316645818848306
6,194,two_back,6,0.0355621125329693
7,194,two_back,7,0.0334142022937869
0,194,no_back,0,0.019615242382395
1,194,no_back,1,0.0249114733027551
2,194,no_back,2,0.0247596868928208
3,194,no_back,3,0.0256473763402221
4,194,no_back,4,0.023263002526221
5,194,no_back,5,0.0242477160187362
6,194,no_back,6,0.019577448413678
7,194,no_back,7,0.0234082483479058
0,195,two_back,0,0.0061657328150319
1,195,two_back,1,0.008300111852685
2,195,two_back,2,0.010957537308958
3,195,two_back,3,0.0152786295461961
4,195,two_back,4,0.0202409038579977
5,195,two_back,5,0.0274904872251624
6,195,two_back,6,0.03013600037269
7,195,two_back,7,0.0386014055951794
0,195,no_back,0,0.0066272753715678
1,195,no_back,1,0.005134351854675
2,195,no_back,2,0.0048020700224993
3,195,no_back,3,0.0064105783601659
4,195,no_back,4,0.009391866090251
5,195,no_back,5,0.0096176784474503
6,195,no_back,6,0.0178554239720111
7,195,no_back,7,0.0162755464931818
0,196,two_back,0,0.0012000264281516
1,196,two_back,1,-0.0052829705348362
2,196,two_back,2,-0.0045518985619936
3,196,two_back,3,-0.0030523798546144
4,196,two_back,4,0.0068263816314759
5,196,two_back,5,0.0054042370293625
6,196,two_back,6,0.0115912916755679
7,196,two_back,7,0.0114226007804731
0,196,no_back,0,0.0037816136204108
1,196,no_back,1,0.0099786583177542
2,196,no_back,2,0.0147101463956034
3,196,no_back,3,0.0187519486634516
4,196,no_back,4,0.0229683864142408
5,196,no_back,5,0.0278900889958271
6,196,no_back,6,0.0294929407898395
7,196,no_back,7,0.038465792267448
0,197,two_back,0,0.0240281870148641
1,197,two_back,1,0.0262950491979177
2,197,two_back,2,0.0279147168975966
3,197,two_back,3,0.0293805920055872
4,197,two_back,4,0.0319124981599598
5,197,two_back,5,0.0320994627059894
6,197,two_back,6,0.0303112767825972
7,197,two_back,7,0.0307594766872428
0,197,no_back,0,0.009812738005573
1,197,no_back,1,0.0099500736170326
2,197,no_back,2,0.0133623818428205
3,197,no_back,3,0.0152418259615658
4,197,no_back,4,0.0149015787085365
5,197,no_back,5,0.017142527038477
6,197,no_back,6,0.0152792358860476
7,197,no_back,7,0.0178099402265841
0,198,two_back,0,0.0213312636687931
1,198,two_back,1,0.0246043028287433
2,198,two_back,2,0.0264732816851015
3,198,two_back,3,0.028948658583051
4,198,two_back,4,0.0263664841857723
5,198,two_back,5,0.0261037000071044
6,198,two_back,6,0.0170297081241631
7,198,two_back,7,0.0174127675560757
0,198,no_back,0,0.0214775113525497
1,198,no_back,1,0.0311466746094847
2,198,no_back,2,0.0402779217817511
3,198,no_back,3,0.0468363481940006
4,198,no_back,4,0.0527107727144886
5,198,no_back,5,0.0568241733228855
6,198,no_back,6,0.0547385910550774
7,198,no_back,7,0.0559314812732757
0,199,two_back,0,0.0083867426499729
1,199,two_back,1,0.0113399228235603
2,199,two_back,2,0.0163833277202749
3,199,two_back,3,0.0202111494901847
4,199,two_back,4,0.0222523377174055
5,199,two_back,5,0.0268208354791306
6,199,two_back,6,0.0307134288168454
7,199,two_back,7,0.0366776523718913
0,199,no_back,0,0.0049190384400796
1,199,no_back,1,0.0122951616363378
2,199,no_back,2,0.0189566557568464
3,199,no_back,3,0.0270915066647763
4,199,no_back,4,0.0315315922876029
5,199,no_back,5,0.0370000124539306
6,199,no_back,6,0.0406453095282122
7,199,no_back,7,0.043805843436511
0,200,two_back,0,0.0174615477970176
1,200,two_back,1,0.0211816773017426
2,200,two_back,2,0.0278590135557621
3,200,two_back,3,0.0343753186595771
4,200,two_back,4,0.0339819817381819
5,200,two_back,5,0.0378148715076608
6,200,two_back,6,0.0402119658353545
7,200,two_back,7,0.0458009589006832
0,200,no_back,0,0.0062934314736221
1,200,no_back,1,0.0064124680968137
2,200,no_back,2,0.0086239712804755
3,200,no_back,3,0.0125546181749686
4,200,no_back,4,0.015557390931979
5,200,no_back,5,0.0214401432262907
6,200,no_back,6,0.0232163608834788
7,200,no_back,7,0.0307427601898431
0,201,two_back,0,0.0115269884139902
1,201,two_back,1,0.0193046607783091
2,201,two_back,2,0.0216391778421958
3,201,two_back,3,0.0243060763637365
4,201,two_back,4,0.0239184129008627
5,201,two_back,5,0.0223011468561037
6,201,two_back,6,0.0104577229513029
7,201,two_back,7,0.0120565523736991
0,201,no_back,0,0.0037505463307811
1,201,no_back,1,0.0089635769825885
2,201,no_back,2,0.0101523503337905
3,201,no_back,3,0.0079889963860681
4,201,no_back,4,0.0085167141464511
5,201,no_back,5,0.0098373161977689
6,201,no_back,6,0.0089830043165286
7,201,no_back,7,0.0105287378997605
0,202,two_back,0,0.0152912847437854
1,202,two_back,1,0.0178699011549611
2,202,two_back,2,0.0225493042708265
3,202,two_back,3,0.0286516481270353
4,202,two_back,4,0.0333694675251131
5,202,two_back,5,0.038309581561873
6,202,two_back,6,0.0402960035224952
7,202,two_back,7,0.0408619655829249
0,202,no_back,0,0.0156387355426463
1,202,no_back,1,0.022306114974344
2,202,no_back,2,0.0266244574925598
3,202,no_back,3,0.0301221437279796
4,202,no_back,4,0.0337750448761597
5,202,no_back,5,0.0385952936247221
6,202,no_back,6,0.0384118472927409
7,202,no_back,7,0.043979789855121
0,203,two_back,0,-0.0007492317734179
1,203,two_back,1,-0.0013358916440303
2,203,two_back,2,-0.0024281006011027
3,203,two_back,3,-0.0025819620717842
4,203,two_back,4,-0.0060289244329415
5,203,two_back,5,-0.0053500923956888
6,203,two_back,6,-0.0106404046450243
7,203,two_back,7,-0.0070337277309759
0,203,no_back,0,0.0067793751044962
1,203,no_back,1,0.0112795242355533
2,203,no_back,2,0.0169753139769276
3,203,no_back,3,0.023976315439678
4,203,no_back,4,0.0281006441715724
5,203,no_back,5,0.0330145593922275
6,203,no_back,6,0.0353550373804262
7,203,no_back,7,0.0371591865709321
0,204,two_back,0,0.0071527631645613
1,204,two_back,1,0.0099088031082628
2,204,two_back,2,0.0124344316600016
3,204,two_back,3,0.0154340491846831
4,204,two_back,4,0.0185189045367678
5,204,two_back,5,0.0216263307289064
6,204,two_back,6,0.0237971835090003
7,204,two_back,7,0.0275800979611206
0,204,no_back,0,0.0058582426738394
1,204,no_back,1,0.0081153277085457
2,204,no_back,2,0.0088106027747339
3,204,no_back,3,0.0089690676614554
4,204,no_back,4,0.0106232748727964
5,204,no_back,5,0.0122333920579871
6,204,no_back,6,0.015208043387757
7,204,no_back,7,0.0150378766567653
0,205,two_back,0,0.0266117936181975
1,205,two_back,1,0.0312992778470486
2,205,two_back,2,0.0327361249820915
3,205,two_back,3,0.035592689787727
4,205,two_back,4,0.0373345550904413
5,205,two_back,5,0.0392187784044189
6,205,two_back,6,0.0406679480411528
7,205,two_back,7,0.0423800991295081
0,205,no_back,0,0.0283492640082224
1,205,no_back,1,0.0344761018164687
2,205,no_back,2,0.0367300911980478
3,205,no_back,3,0.039059306540817
4,205,no_back,4,0.0410492350023108
5,205,no_back,5,0.042546361362495
6,205,no_back,6,0.0442382883208752
7,205,no_back,7,0.0438437731203867
0,206,two_back,0,0.0047994049495247
1,206,two_back,1,0.0069088584700766
2,206,two_back,2,0.0120199564712227
3,206,two_back,3,0.0159191142286758
4,206,two_back,4,0.019881951711518
5,206,two_back,5,0.0217694198097935
6,206,two_back,6,0.0155437947549807
7,206,two_back,7,0.0182942171057592
0,206,no_back,0,0.0046140335327061
1,206,no_back,1,0.0072771505801782
2,206,no_back,2,0.0120414307467227
3,206,no_back,3,0.0119050197188899
4,206,no_back,4,-0.000765248011349
5,206,no_back,5,0.0015610492309536
6,206,no_back,6,-0.0011688923059256
7,206,no_back,7,0.0049134309684182
0,207,two_back,0,0.0079996534489663
1,207,two_back,1,0.0114924828500537
2,207,two_back,2,0.0170959769167705
3,207,two_back,3,0.0238508810655827
4,207,two_back,4,0.0279356296906193
5,207,two_back,5,0.0291658009423657
6,207,two_back,6,0.0312580884200274
7,207,two_back,7,0.0311249954343178
0,207,no_back,0,0.006744862819586
1,207,no_back,1,0.0104239860568296
2,207,no_back,2,0.0148869094360145
3,207,no_back,3,0.0201704252785657
4,207,no_back,4,0.0218219320924546
5,207,no_back,5,0.0227963199669674
6,207,no_back,6,0.0212358194682482
7,207,no_back,7,0.0224814370276652
0,208,two_back,0,0.0202640915762351
1,208,two_back,1,0.0258257942433261
2,208,two_back,2,0.0294475694642389
3,208,two_back,3,0.035367576799171
4,208,two_back,4,0.0355892432698646
5,208,two_back,5,0.0366994895444425
6,208,two_back,6,0.0338792779616689
7,208,two_back,7,0.0395368703253299
0,208,no_back,0,0.0174269282598657
1,208,no_back,1,0.019839999802722
2,208,no_back,2,0.0213180799996676
3,208,no_back,3,0.0260434412319255
4,208,no_back,4,0.0316820276938401
5,208,no_back,5,0.0352023939962522
6,208,no_back,6,0.0334954437383144
7,208,no_back,7,0.036021925011978
0,209,two_back,0,0.0154982480961297
1,209,two_back,1,0.0257375663194628
2,209,two_back,2,0.0289232924269971
3,209,two_back,3,0.0321429102982164
4,209,two_back,4,0.0302976126006664
5,209,two_back,5,0.0297912233731326
6,209,two_back,6,0.0287531736486063
7,209,two_back,7,0.0263379378314379
0,209,no_back,0,0.0104673428312796
1,209,no_back,1,0.0155858638623757
2,209,no_back,2,0.0203861756547967
3,209,no_back,3,0.0270001810236694
4,209,no_back,4,0.0301116371859171
5,209,no_back,5,0.0300768285687646
6,209,no_back,6,0.0248382548519723
7,209,no_back,7,0.0262621807007401
0,210,two_back,0,0.010503138809549
1,210,two_back,1,0.0116958022309142
2,210,two_back,2,0.0127870863077516
3,210,two_back,3,0.0154264617976368
4,210,two_back,4,0.0143552670001644
5,210,two_back,5,0.0119338996668821
6,210,two_back,6,-0.0007893374039817
7,210,two_back,7,-0.0029496991617167
0,210,no_back,0,0.0139694743133641
1,210,no_back,1,0.0237914837011415
2,210,no_back,2,0.0321767792723934
3,210,no_back,3,0.038953516720842
4,210,no_back,4,0.0443394838667383
5,210,no_back,5,0.0451116455771928
6,210,no_back,6,0.0521459047816702
7,210,no_back,7,0.0503076695968305
0,211,two_back,0,0.0118175334415697
1,211,two_back,1,0.0161114514117707
2,211,two_back,2,0.0166823988091154
3,211,two_back,3,0.0149570954761828
4,211,two_back,4,0.0172509589883937
5,211,two_back,5,0.020127946742674
6,211,two_back,6,0.0133094221993509
7,211,two_back,7,0.0160610919032163
0,211,no_back,0,0.0063863912891227
1,211,no_back,1,0.0087307766843822
2,211,no_back,2,0.0107873851490311
3,211,no_back,3,0.0154655529579415
4,211,no_back,4,0.0204320883419814
5,211,no_back,5,0.0242690994859401
6,211,no_back,6,0.0223681515144271
7,211,no_back,7,0.0206523076741493
0,212,two_back,0,-0.0019599978683186
1,212,two_back,1,-0.0028537450781198
2,212,two_back,2,-0.0015148601835291
3,212,two_back,3,-0.0011883635932422
4,212,two_back,4,-0.0012803462823335
5,212,two_back,5,0.0012898761467515
6,212,two_back,6,0.0022993723394589
7,212,two_back,7,0.005751175417057
0,212,no_back,0,-0.0013532862975464
1,212,no_back,1,-0.0037491211493352
2,212,no_back,2,-0.0066043818768207
3,212,no_back,3,-0.0072385809022721
4,212,no_back,4,-0.0054319185775454
5,212,no_back,5,-0.0044668707548565
6,212,no_back,6,-0.0101936125360202
7,212,no_back,7,-0.0081135497585868
0,213,two_back,0,-0.0007303166992532
1,213,two_back,1,0.002841892255661
2,213,two_back,2,0.00636642478962
3,213,two_back,3,0.0097448956868809
4,213,two_back,4,0.012902885468839
5,213,two_back,5,0.0159012224009429
6,213,two_back,6,0.0178091395235129
7,213,two_back,7,0.023471914025584
0,213,no_back,0,0.0083922391352262
1,213,no_back,1,0.0085645223559211
2,213,no_back,2,0.0066667365996722
3,213,no_back,3,0.0158516020148392
4,213,no_back,4,0.025970620075017
5,213,no_back,5,0.0314255717151796
6,213,no_back,6,0.0360475483075654
7,213,no_back,7,0.0376414611079528
0,214,two_back,0,0.0124214888052453
1,214,two_back,1,0.015804132601048
2,214,two_back,2,0.0143777653377179
3,214,two_back,3,0.0157029319919957
4,214,two_back,4,0.0163402815376435
5,214,two_back,5,0.0156290075611272
6,214,two_back,6,0.0155728635310539
